LAMMPS data file. CGCMM style. atom_style atomic generated by VMD/TopoTools v1.8 on Sun Apr 06 09:25:56 IST 2025
 700 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 1 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -50.000000 50.000000  xlo xhi
 -50.000000 50.000000  ylo yhi
 -0.267976 56.007155  zlo zhi

# Pair Coeffs
#
# 1  CA

 Masses

 1 12.010700 # CA

 Atoms # atomic

246 1 -3.231665 -4.052381 11.523003 # CA
247 1 -2.855403 -4.325751 12.862887 # CA
248 1 -1.601694 -4.929506 13.130864 # CA
249 1 -1.153368 -5.053236 14.470748 # CA
250 1 0.232543 -5.177970 14.738725 # CA
251 1 0.695756 -5.136280 16.078609 # CA
252 1 2.037123 -4.766086 16.346586 # CA
253 1 2.456151 -4.564293 17.686470 # CA
254 1 3.581908 -3.746382 17.954447 # CA
255 1 3.903312 -3.410221 19.294331 # CA
256 1 4.669892 -2.248901 19.562307 # CA
257 1 4.852682 -1.821242 20.902191 # CA
258 1 5.162323 -0.464617 21.170168 # CA
259 1 -0.695756 -5.136280 12.058956 # CA
260 1 0.695756 -5.136280 12.326933 # CA
261 1 1.153368 -5.053236 13.666818 # CA
262 1 2.456151 -4.564293 13.934794 # CA
263 1 2.855403 -4.325751 15.274678 # CA
264 1 3.903312 -3.410221 15.542655 # CA
265 1 4.193288 -3.046602 16.882540 # CA
266 1 4.852682 -1.821242 17.150517 # CA
267 1 4.996402 -1.378919 18.490400 # CA
268 1 5.183189 -0.000000 18.758377 # CA
269 1 1.601694 -4.929506 11.255026 # CA
270 1 2.855403 -4.325751 11.523003 # CA
271 1 3.231665 -4.052381 12.862887 # CA
272 1 4.193288 -3.046602 13.130864 # CA
273 1 4.449502 -2.658454 14.470748 # CA
274 1 4.996402 -1.378919 14.738725 # CA
275 1 5.099893 -0.925494 16.078609 # CA
276 1 5.162323 0.464617 16.346586 # CA
277 1 4.669892 -2.248901 12.058956 # CA
278 1 5.099893 -0.925494 12.326933 # CA
279 1 5.162323 -0.464617 13.666818 # CA
280 1 5.099893 0.925494 13.934794 # CA
281 1 5.162323 0.464617 31.353287 # CA
282 1 4.852682 1.821242 31.621264 # CA
283 1 4.669892 2.248901 32.961147 # CA
